"","sc3_13_clusters"
"Var1_1","4"
"Var1_2","4"
"Var1_3","4"
"Var1_4","4"
"Var1_5","4"
"Var1_6","4"
"Var1_7","4"
"Var1_8","4"
"Var1_9","4"
"Var1_10","4"
"Var1_11","4"
"Var1_12","4"
"Var1_13","4"
"Var1_14","4"
"Var1_15","4"
"Var1_16","4"
"Var1_17","4"
"Var1_18","4"
"Var1_19","4"
"Var1_20","4"
"Var1_21","4"
"Var1_22","4"
"Var1_23","4"
"Var1_24","4"
"Var1_25","4"
"Var1_26","4"
"Var1_27","4"
"Var1_28","4"
"Var1_29","4"
"Var1_30","4"
"Var1_31","4"
"Var1_32","4"
"Var1_33","4"
"Var1_34","4"
"Var1_35","4"
"Var1_36","4"
"Var1_37","4"
"Var1_38","4"
"Var1_39","4"
"Var1_40","4"
"Var1_41","4"
"Var1_42","4"
"Var1_43","4"
"Var1_44","4"
"Var1_45","4"
"Var1_46","4"
"Var1_47","4"
"Var1_48","4"
"Var1_49","4"
"Var1_50","4"
"Var1_51","4"
"Var1_52","4"
"Var1_53","4"
"Var1_54","4"
"Var1_55","4"
"Var1_56","4"
"Var1_57","4"
"Var1_58","4"
"Var1_59","4"
"Var1_60","4"
"Var1_61","4"
"Var1_62","4"
"Var1_63","4"
"Var1_64","4"
"Var1_65","4"
"Var1_66","4"
"Var1_67","4"
"Var1_68","4"
"Var1_69","4"
"Var1_70","4"
"Var1_71","4"
"Var1_72","4"
"Var1_73","4"
"Var1_74","4"
"Var1_75","13"
"Var1_76","13"
"Var1_77","7"
"Var1_78","7"
"Var1_79","7"
"Var1_80","7"
"Var1_81","8"
"Var1_82","13"
"Var1_83","7"
"Var1_84","7"
"Var1_85","7"
"Var1_86","7"
"Var1_87","7"
"Var1_88","7"
"Var1_89","13"
"Var1_90","7"
"Var1_91","8"
"Var1_92","7"
"Var1_93","13"
"Var1_94","7"
"Var1_95","7"
"Var1_96","7"
"Var1_97","7"
"Var1_98","7"
"Var1_99","7"
"Var1_100","13"
"Var1_101","7"
"Var1_102","7"
"Var1_103","7"
"Var1_104","7"
"Var1_105","7"
"Var1_106","10"
"Var1_107","10"
"Var1_108","10"
"Var1_109","10"
"Var1_110","10"
"Var1_111","10"
"Var1_112","10"
"Var1_113","10"
"Var1_114","10"
"Var1_115","10"
"Var1_116","10"
"Var1_117","10"
"Var1_118","10"
"Var1_119","10"
"Var1_120","9"
"Var1_121","9"
"Var1_122","10"
"Var1_123","10"
"Var1_124","10"
"Var1_125","10"
"Var1_126","10"
"Var1_127","9"
"Var1_128","10"
"Var1_129","10"
"Var1_130","10"
"Var1_131","10"
"Var1_132","10"
"Var1_133","10"
"Var1_134","10"
"Var1_135","10"
"Var1_136","10"
"Var1_137","10"
"Var1_138","10"
"Var1_139","10"
"Var1_140","10"
"Var1_141","10"
"Var1_142","10"
"Var1_143","10"
"Var1_144","10"
"Var1_145","10"
"Var1_146","10"
"Var1_147","10"
"Var1_148","10"
"Var1_149","9"
"Var1_150","10"
"Var1_151","10"
"Var1_152","10"
"Var1_153","6"
"Var1_154","6"
"Var1_155","6"
"Var1_156","6"
"Var1_157","6"
"Var1_158","6"
"Var1_159","6"
"Var1_160","6"
"Var1_161","6"
"Var1_162","6"
"Var1_163","6"
"Var1_164","6"
"Var1_165","6"
