0,5
1,5
2,5
3,5
4,5
5,5
6,5
7,5
8,5
9,5
10,5
11,5
12,5
13,5
14,5
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,6
25,5
26,5
27,5
28,5
29,5
30,5
31,5
32,5
33,5
34,5
35,5
36,5
37,5
38,5
39,5
40,5
41,5
42,5
43,5
44,5
45,5
46,5
47,5
48,5
49,5
50,5
51,5
52,5
53,5
54,5
55,5
56,5
57,5
58,5
59,5
60,5
61,5
62,5
63,5
64,5
65,5
66,5
67,5
68,5
69,5
70,5
71,5
72,5
73,5
74,5
75,5
76,5
77,5
78,5
79,5
80,5
81,5
82,5
83,5
84,5
85,5
86,5
87,5
88,5
89,5
90,5
91,5
92,5
93,5
94,5
95,5
96,5
97,3
98,5
99,3
100,5
101,5
102,5
103,5
104,3
105,3
106,3
107,5
108,5
109,5
110,5
111,5
112,5
113,3
114,5
115,3
116,5
117,5
118,5
119,5
120,5
121,5
122,5
123,5
124,5
125,5
126,3
127,3
128,5
129,3
130,5
131,3
132,5
133,3
134,5
135,5
136,5
137,1
138,3
139,3
140,3
141,5
142,1
143,3
144,5
145,3
146,3
147,3
148,3
149,3
150,5
151,5
152,5
153,5
154,5
155,5
156,5
157,5
158,5
159,5
160,5
161,5
162,5
163,5
164,5
165,5
166,5
167,5
168,5
169,5
170,5
171,5
172,5
173,5
174,1
175,5
176,5
177,5
178,5
179,5
180,5
181,5
182,5
183,5
184,5
185,5
186,5
187,5
188,5
189,3
190,5
191,5
192,5
193,1
194,1
195,5
196,1
197,5
198,5
199,5
200,5
201,5
202,5
203,3
204,5
205,5
206,5
207,5
208,5
209,5
210,3
211,5
212,5
213,5
214,5
215,1
216,3
217,2
218,5
219,5
220,5
221,5
222,5
223,5
224,5
225,5
226,5
227,5
228,5
229,5
230,5
231,5
232,5
233,3
234,3
235,5
236,5
237,5
238,6
239,5
240,5
241,5
242,5
243,3
244,5
245,3
246,5
247,3
248,5
249,5
250,5
251,5
252,3
253,3
254,3
255,3
256,5
257,5
258,5
259,3
260,5
261,5
262,5
263,5
264,5
265,2
266,5
267,5
268,5
269,5
270,5
271,5
272,5
273,5
274,5
275,5
276,1
277,5
278,5
279,5
280,3
281,5
282,5
283,5
284,5
285,5
286,5
287,5
288,5
289,5
290,6
291,6
292,6
293,6
294,6
295,6
296,6
297,6
298,6
299,6
300,6
301,6
302,6
303,6
304,6
305,6
306,6
307,6
308,6
309,3
310,6
311,6
312,6
313,6
314,6
315,6
316,6
317,6
318,6
319,6
320,6
321,6
322,6
323,6
324,6
325,6
326,6
327,6
328,6
329,6
330,6
331,6
332,6
333,6
334,6
335,6
336,6
337,6
338,6
339,6
340,6
341,6
342,6
343,6
344,6
345,6
346,6
347,6
348,6
349,6
350,6
351,6
352,6
353,6
354,6
355,6
356,6
357,3
358,3
359,3
360,3
361,3
362,6
363,3
364,3
365,3
366,3
367,3
368,6
369,6
370,6
371,6
372,3
373,6
374,6
375,6
376,6
377,6
378,6
379,6
380,6
381,3
382,6
383,6
384,6
385,6
386,3
387,3
388,3
389,3
390,6
391,3
392,3
393,3
394,3
395,6
396,6
397,3
398,3
399,3
400,3
401,6
402,3
403,6
404,2
405,3
406,3
407,3
408,6
409,3
410,3
411,3
412,3
413,3
414,3
415,3
416,3
417,6
418,3
419,6
420,6
421,3
422,3
423,6
424,6
425,3
426,3
427,6
428,3
429,3
430,6
431,3
432,4
433,3
434,3
435,3
436,3
437,3
438,6
439,3
440,6
441,3
442,3
443,6
444,3
445,3
446,3
447,3
448,6
449,6
450,3
451,3
452,3
453,3
454,3
455,3
456,3
457,6
458,3
459,3
460,6
461,6
462,3
463,3
464,3
465,3
466,3
467,3
468,5
469,5
470,5
471,5
472,6
473,5
474,6
475,6
476,6
477,3
478,3
479,1
480,5
481,1
482,1
483,6
484,5
485,3
486,1
487,6
488,6
489,6
490,1
491,2
492,1
493,3
494,6
495,6
496,6
497,6
498,6
499,6
500,6
501,6
502,6
503,6
504,6
505,6
506,6
507,6
508,6
509,6
510,6
511,3
512,6
513,6
514,6
515,3
516,6
517,6
518,6
519,6
520,6
521,3
522,3
523,3
524,3
525,3
526,1
527,3
528,3
529,3
530,3
531,3
532,3
533,2
534,3
535,3
536,6
537,3
538,3
539,2
540,3
541,6
542,3
543,6
544,3
545,3
546,3
547,3
548,3
549,3
550,5
551,5
552,3
553,3
554,3
555,5
556,3
557,5
558,3
559,3
560,3
561,3
562,3
563,3
564,3
565,3
566,3
