"","x"
"1",4
"2",4
"3",4
"4",4
"5",4
"6",4
"7",7
"8",4
"9",4
"10",4
"11",4
"12",4
"13",2
"14",7
"15",5
"16",6
"17",7
"18",4
"19",3
"20",7
"21",7
"22",1
"23",3
"24",7
"25",2
"26",1
"27",7
"28",4
"29",4
"30",2
"31",2
"32",2
"33",2
"34",2
"35",7
"36",4
"37",7
"38",7
"39",7
"40",2
"41",6
"42",7
"43",2
"44",6
"45",6
"46",6
"47",4
"48",6
"49",2
"50",7
"51",2
"52",7
"53",4
"54",7
"55",7
"56",6
"57",7
"58",7
"59",7
"60",5
"61",3
"62",1
"63",5
"64",3
"65",3
"66",4
"67",1
"68",7
"69",2
"70",1
"71",5
"72",5
"73",7
"74",2
"75",7
"76",7
"77",2
"78",7
"79",2
"80",7
"81",2
"82",7
"83",7
"84",4
"85",6
"86",2
"87",2
"88",7
"89",5
"90",5
"91",7
"92",7
"93",7
"94",7
"95",7
"96",5
"97",7
"98",2
"99",2
"100",7
"101",7
"102",1
"103",1
"104",2
"105",7
"106",7
"107",2
"108",7
"109",4
"110",2
"111",7
"112",7
"113",2
"114",7
"115",7
"116",7
"117",2
"118",7
"119",2
"120",7
"121",7
"122",7
"123",2
"124",7
"125",7
"126",7
"127",2
"128",7
"129",2
"130",7
"131",1
"132",1
"133",7
"134",4
"135",1
"136",7
"137",7
"138",1
"139",7
"140",2
"141",5
"142",7
"143",7
"144",7
"145",7
"146",7
"147",3
"148",3
"149",7
"150",5
"151",7
"152",7
"153",2
"154",7
"155",6
"156",7
"157",1
"158",7
"159",1
"160",2
"161",7
"162",2
"163",7
"164",5
"165",7
"166",7
"167",7
"168",4
"169",5
"170",4
"171",7
"172",7
"173",4
"174",2
"175",7
"176",2
"177",7
"178",4
"179",1
"180",7
"181",1
"182",7
"183",1
"184",7
"185",7
"186",7
"187",1
"188",2
"189",7
"190",2
"191",7
"192",1
"193",7
"194",7
"195",2
"196",1
"197",3
"198",7
"199",1
"200",7
"201",7
"202",3
"203",7
"204",7
"205",7
"206",6
"207",3
"208",3
"209",6
"210",1
"211",7
"212",2
"213",1
"214",5
"215",7
"216",7
"217",2
"218",3
"219",2
"220",2
"221",7
"222",2
"223",7
"224",6
"225",7
"226",7
"227",2
"228",2
"229",6
"230",7
"231",4
"232",2
"233",2
"234",1
"235",7
"236",6
"237",7
"238",2
"239",7
"240",7
"241",7
"242",4
"243",1
"244",7
"245",7
"246",7
"247",7
"248",6
"249",1
"250",2
"251",1
"252",3
"253",7
"254",1
"255",3
"256",1
"257",2
"258",7
"259",7
"260",3
"261",2
"262",6
"263",6
"264",7
"265",5
"266",2
"267",7
"268",7
"269",7
"270",7
"271",2
"272",7
"273",2
"274",2
"275",7
"276",7
"277",7
"278",6
"279",7
"280",1
"281",1
"282",3
"283",5
"284",4
"285",1
"286",7
"287",4
"288",4
"289",4
"290",5
"291",7
"292",1
"293",4
"294",2
"295",2
"296",4
"297",4
"298",4
