"","x"
"1",6
"2",6
"3",5
"4",6
"5",6
"6",5
"7",9
"8",6
"9",6
"10",5
"11",6
"12",6
"13",2
"14",4
"15",9
"16",5
"17",9
"18",7
"19",7
"20",9
"21",9
"22",4
"23",9
"24",9
"25",9
"26",9
"27",2
"28",6
"29",5
"30",9
"31",4
"32",4
"33",1
"34",9
"35",9
"36",6
"37",9
"38",9
"39",4
"40",4
"41",5
"42",9
"43",9
"44",5
"45",3
"46",5
"47",6
"48",5
"49",9
"50",9
"51",9
"52",9
"53",6
"54",9
"55",9
"56",5
"57",9
"58",9
"59",9
"60",2
"61",7
"62",9
"63",9
"64",7
"65",9
"66",5
"67",9
"68",9
"69",9
"70",9
"71",9
"72",1
"73",9
"74",5
"75",9
"76",9
"77",9
"78",9
"79",4
"80",9
"81",9
"82",9
"83",9
"84",5
"85",5
"86",9
"87",4
"88",9
"89",2
"90",9
"91",9
"92",9
"93",9
"94",9
"95",4
"96",1
"97",9
"98",3
"99",4
"100",9
"101",9
"102",9
"103",4
"104",9
"105",4
"106",4
"107",9
"108",9
"109",5
"110",9
"111",9
"112",9
"113",4
"114",9
"115",9
"116",9
"117",9
"118",9
"119",2
"120",9
"121",9
"122",9
"123",4
"124",1
"125",9
"126",1
"127",9
"128",9
"129",9
"130",9
"131",1
"132",9
"133",9
"134",5
"135",9
"136",9
"137",9
"138",9
"139",9
"140",9
"141",9
"142",9
"143",4
"144",9
"145",9
"146",9
"147",9
"148",7
"149",7
"150",4
"151",9
"152",9
"153",9
"154",9
"155",9
"156",5
"157",4
"158",4
"159",9
"160",3
"161",9
"162",9
"163",9
"164",9
"165",9
"166",4
"167",2
"168",9
"169",9
"170",9
"171",6
"172",9
"173",5
"174",2
"175",9
"176",9
"177",5
"178",4
"179",9
"180",9
"181",9
"182",5
"183",9
"184",9
"185",9
"186",9
"187",9
"188",3
"189",2
"190",9
"191",4
"192",4
"193",9
"194",9
"195",9
"196",9
"197",4
"198",9
"199",9
"200",9
"201",4
"202",9
"203",7
"204",9
"205",9
"206",9
"207",7
"208",9
"209",7
"210",9
"211",4
"212",9
"213",9
"214",9
"215",5
"216",7
"217",7
"218",5
"219",5
"220",9
"221",4
"222",9
"223",9
"224",7
"225",9
"226",9
"227",9
"228",9
"229",9
"230",7
"231",9
"232",4
"233",4
"234",1
"235",4
"236",9
"237",5
"238",9
"239",4
"240",4
"241",9
"242",5
"243",9
"244",6
"245",9
"246",9
"247",9
"248",9
"249",9
"250",3
"251",4
"252",4
"253",2
"254",4
"255",4
"256",9
"257",9
"258",1
"259",9
"260",9
"261",7
"262",4
"263",4
"264",4
"265",9
"266",9
"267",3
"268",9
"269",5
"270",9
"271",2
"272",9
"273",3
"274",4
"275",4
"276",9
"277",9
"278",7
"279",9
"280",9
"281",4
"282",9
"283",2
"284",7
"285",9
"286",4
"287",4
"288",8
"289",5
"290",9
"291",4
"292",2
"293",9
"294",9
"295",9
"296",9
"297",2
"298",9
"299",9
"300",9
"301",4
"302",8
"303",4
"304",9
"305",4
"306",9
"307",4
"308",9
"309",9
"310",9
"311",9
"312",9
"313",1
"314",9
"315",9
"316",4
"317",4
"318",4
"319",3
"320",9
"321",4
"322",2
"323",9
"324",9
"325",3
"326",4
"327",4
"328",4
"329",4
"330",7
"331",4
"332",9
"333",4
"334",4
"335",9
"336",4
"337",2
"338",2
"339",9
"340",4
"341",4
"342",7
"343",5
"344",9
"345",9
"346",2
"347",9
"348",9
"349",9
"350",5
"351",9
"352",3
"353",4
"354",9
"355",3
"356",9
"357",4
"358",5
"359",4
"360",3
"361",3
"362",9
"363",9
"364",4
"365",2
"366",4
"367",5
"368",4
"369",4
"370",4
"371",5
"372",5
"373",9
"374",7
"375",7
"376",4
"377",4
"378",4
"379",4
"380",3
"381",4
"382",5
"383",3
"384",3
"385",9
"386",4
"387",4
"388",4
"389",4
"390",9
"391",4
"392",9
"393",4
"394",4
"395",9
"396",4
"397",9
"398",3
"399",5
"400",4
"401",4
"402",2
"403",5
"404",5
"405",4
"406",9
"407",5
"408",3
"409",4
"410",7
"411",3
"412",7
"413",5
"414",9
"415",4
"416",4
"417",5
"418",3
"419",3
"420",3
