"","sc3_24_clusters"
"Var1_1",6
"Var1_2",14
"Var1_3",14
"Var1_4",14
"Var1_5",6
"Var1_6",6
"Var1_7",6
"Var1_8",15
"Var1_9",14
"Var1_10",6
"Var1_11",14
"Var1_12",14
"Var1_13",14
"Var1_14",14
"Var1_15",14
"Var1_16",14
"Var1_17",14
"Var1_18",6
"Var1_19",6
"Var1_20",6
"Var1_21",14
"Var1_22",6
"Var1_23",14
"Var1_24",6
"Var1_25",14
"Var1_26",6
"Var1_27",14
"Var1_28",14
"Var1_29",6
"Var1_30",14
"Var1_31",14
"Var1_32",14
"Var1_33",14
"Var1_34",6
"Var1_35",14
"Var1_36",14
"Var1_37",14
"Var1_38",14
"Var1_39",14
"Var1_40",14
"Var1_41",6
"Var1_42",14
"Var1_43",6
"Var1_44",14
"Var1_45",14
"Var1_46",14
"Var1_47",6
"Var1_48",6
"Var1_49",6
"Var1_50",6
"Var1_51",6
"Var1_52",6
"Var1_53",14
"Var1_54",6
"Var1_55",6
"Var1_56",14
"Var1_57",6
"Var1_58",14
"Var1_59",14
"Var1_60",6
"Var1_61",14
"Var1_62",6
"Var1_63",6
"Var1_64",14
"Var1_65",6
"Var1_66",6
"Var1_67",6
"Var1_68",14
"Var1_69",6
"Var1_70",6
"Var1_71",14
"Var1_72",14
"Var1_73",14
"Var1_74",14
"Var1_75",14
"Var1_76",14
"Var1_77",14
"Var1_78",14
"Var1_79",6
"Var1_80",6
"Var1_81",6
"Var1_82",14
"Var1_83",14
"Var1_84",14
"Var1_85",14
"Var1_86",14
"Var1_87",6
"Var1_88",6
"Var1_89",6
"Var1_90",14
"Var1_91",14
"Var1_92",14
"Var1_93",6
"Var1_94",14
"Var1_95",14
"Var1_96",6
"Var1_97",14
"Var1_98",6
"Var1_99",14
"Var1_100",6
"Var1_101",6
"Var1_102",14
"Var1_103",14
"Var1_104",6
"Var1_105",14
"Var1_106",14
"Var1_107",15
"Var1_108",14
"Var1_109",6
"Var1_110",6
"Var1_111",14
"Var1_112",14
"Var1_113",14
"Var1_114",15
"Var1_115",14
"Var1_116",14
"Var1_117",14
"Var1_118",14
"Var1_119",14
"Var1_120",6
"Var1_121",6
"Var1_122",6
"Var1_123",6
"Var1_124",14
"Var1_125",14
"Var1_126",14
"Var1_127",6
"Var1_128",14
"Var1_129",14
"Var1_130",14
"Var1_131",14
"Var1_132",6
"Var1_133",6
"Var1_134",6
"Var1_135",14
"Var1_136",14
"Var1_137",14
"Var1_138",14
"Var1_139",6
"Var1_140",14
"Var1_141",6
"Var1_142",14
"Var1_143",14
"Var1_144",6
"Var1_145",6
"Var1_146",14
"Var1_147",6
"Var1_148",6
"Var1_149",6
"Var1_150",6
"Var1_151",14
"Var1_152",14
"Var1_153",14
"Var1_154",14
"Var1_155",14
"Var1_156",14
"Var1_157",6
"Var1_158",14
"Var1_159",6
"Var1_160",6
"Var1_161",6
"Var1_162",6
"Var1_163",14
"Var1_164",14
"Var1_165",6
"Var1_166",6
"Var1_167",14
"Var1_168",6
"Var1_169",14
"Var1_170",14
"Var1_171",14
"Var1_172",6
"Var1_173",14
"Var1_174",6
"Var1_175",6
"Var1_176",14
"Var1_177",6
"Var1_178",14
"Var1_179",14
"Var1_180",6
"Var1_181",6
"Var1_182",15
"Var1_183",14
"Var1_184",6
"Var1_185",6
"Var1_186",14
"Var1_187",15
"Var1_188",14
"Var1_189",6
"Var1_190",6
"Var1_191",6
"Var1_192",14
"Var1_193",14
"Var1_194",6
"Var1_195",14
"Var1_196",6
"Var1_197",14
"Var1_198",6
"Var1_199",6
"Var1_200",14
"Var1_201",6
"Var1_202",14
"Var1_203",14
"Var1_204",14
"Var1_205",6
"Var1_206",14
"Var1_207",14
"Var1_208",6
"Var1_209",14
"Var1_210",14
"Var1_211",14
"Var1_212",14
"Var1_213",14
"Var1_214",14
"Var1_215",6
"Var1_216",6
"Var1_217",14
"Var1_218",14
"Var1_219",6
"Var1_220",14
"Var1_221",15
"Var1_222",6
"Var1_223",6
"Var1_224",6
"Var1_225",6
"Var1_226",6
"Var1_227",14
"Var1_228",6
"Var1_229",6
"Var1_230",14
"Var1_231",14
"Var1_232",14
"Var1_233",14
"Var1_234",14
"Var1_235",6
"Var1_236",14
"Var1_237",6
"Var1_238",14
"Var1_239",14
"Var1_240",14
"Var1_241",14
"Var1_242",14
"Var1_243",14
"Var1_244",6
"Var1_245",23
"Var1_246",6
"Var1_247",14
"Var1_248",14
"Var1_249",14
"Var1_250",14
"Var1_251",14
"Var1_252",6
"Var1_253",14
"Var1_254",14
"Var1_255",6
"Var1_256",14
"Var1_257",6
"Var1_258",14
"Var1_259",14
"Var1_260",6
"Var1_261",14
"Var1_262",6
"Var1_263",6
"Var1_264",14
"Var1_265",14
"Var1_266",14
"Var1_267",6
"Var1_268",14
"Var1_269",6
"Var1_270",6
"Var1_271",6
"Var1_272",14
"Var1_273",14
"Var1_274",6
"Var1_275",14
"Var1_276",6
"Var1_277",6
"Var1_278",14
"Var1_279",14
"Var1_280",14
"Var1_281",14
"Var1_282",14
"Var1_283",14
"Var1_284",14
"Var1_285",6
"Var1_286",14
"Var1_287",6
"Var1_288",6
"Var1_289",6
"Var1_290",14
"Var1_291",6
"Var1_292",14
"Var1_293",15
"Var1_294",6
"Var1_295",6
"Var1_296",14
"Var1_297",14
"Var1_298",6
"Var1_299",14
"Var1_300",14
"Var1_301",6
"Var1_302",14
"Var1_303",6
"Var1_304",6
"Var1_305",6
"Var1_306",6
"Var1_307",14
"Var1_308",14
"Var1_309",6
"Var1_310",14
"Var1_311",6
"Var1_312",14
"Var1_313",6
"Var1_314",14
"Var1_315",14
"Var1_316",6
"Var1_317",14
"Var1_318",14
"Var1_319",14
"Var1_320",6
"Var1_321",14
"Var1_322",14
"Var1_323",6
"Var1_324",6
"Var1_325",6
"Var1_326",6
"Var1_327",14
"Var1_328",6
"Var1_329",14
"Var1_330",6
"Var1_331",14
"Var1_332",14
"Var1_333",14
"Var1_334",6
"Var1_335",14
"Var1_336",14
"Var1_337",6
"Var1_338",6
"Var1_339",14
"Var1_340",14
"Var1_341",6
"Var1_342",6
"Var1_343",6
"Var1_344",14
"Var1_345",14
"Var1_346",14
"Var1_347",14
"Var1_348",14
"Var1_349",6
"Var1_350",14
"Var1_351",6
"Var1_352",14
"Var1_353",14
"Var1_354",6
"Var1_355",14
"Var1_356",15
"Var1_357",14
"Var1_358",6
"Var1_359",14
"Var1_360",14
"Var1_361",6
"Var1_362",6
"Var1_363",14
"Var1_364",14
"Var1_365",14
"Var1_366",6
"Var1_367",6
"Var1_368",14
"Var1_369",14
"Var1_370",14
"Var1_371",6
"Var1_372",6
"Var1_373",14
"Var1_374",14
"Var1_375",14
"Var1_376",14
"Var1_377",6
"Var1_378",14
"Var1_379",6
"Var1_380",6
"Var1_381",6
"Var1_382",6
"Var1_383",14
"Var1_384",6
"Var1_385",14
"Var1_386",14
"Var1_387",6
"Var1_388",14
"Var1_389",6
"Var1_390",6
"Var1_391",6
"Var1_392",14
"Var1_393",14
"Var1_394",14
"Var1_395",6
"Var1_396",14
"Var1_397",14
"Var1_398",6
"Var1_399",6
"Var1_400",15
"Var1_401",14
"Var1_402",14
"Var1_403",14
"Var1_404",6
"Var1_405",14
"Var1_406",14
"Var1_407",6
"Var1_408",14
"Var1_409",6
"Var1_410",14
"Var1_411",6
"Var1_412",14
"Var1_413",14
"Var1_414",6
"Var1_415",6
"Var1_416",14
"Var1_417",14
"Var1_418",6
"Var1_419",6
"Var1_420",6
"Var1_421",6
"Var1_422",6
"Var1_423",6
"Var1_424",14
"Var1_425",14
"Var1_426",6
"Var1_427",6
"Var1_428",6
"Var1_429",14
"Var1_430",6
"Var1_431",6
"Var1_432",6
"Var1_433",6
"Var1_434",14
"Var1_435",14
"Var1_436",14
"Var1_437",14
"Var1_438",6
"Var1_439",14
"Var1_440",14
"Var1_441",14
"Var1_442",6
"Var1_443",14
"Var1_444",6
"Var1_445",6
"Var1_446",14
"Var1_447",14
"Var1_448",14
"Var1_449",14
"Var1_450",6
"Var1_451",14
"Var1_452",14
"Var1_453",14
"Var1_454",6
"Var1_455",14
"Var1_456",6
"Var1_457",14
"Var1_458",6
"Var1_459",14
"Var1_460",14
"Var1_461",14
"Var1_462",14
"Var1_463",6
"Var1_464",6
"Var1_465",6
"Var1_466",6
"Var1_467",14
"Var1_468",6
"Var1_469",14
"Var1_470",6
"Var1_471",6
