"","sc3_24_clusters"
"Var1_1",14
"Var1_2",6
"Var1_3",6
"Var1_4",14
"Var1_5",14
"Var1_6",14
"Var1_7",6
"Var1_8",19
"Var1_9",14
"Var1_10",14
"Var1_11",6
"Var1_12",6
"Var1_13",14
"Var1_14",14
"Var1_15",14
"Var1_16",14
"Var1_17",6
"Var1_18",19
"Var1_19",14
"Var1_20",14
"Var1_21",6
"Var1_22",14
"Var1_23",14
"Var1_24",6
"Var1_25",6
"Var1_26",6
"Var1_27",14
"Var1_28",14
"Var1_29",14
"Var1_30",14
"Var1_31",14
"Var1_32",6
"Var1_33",6
"Var1_34",6
"Var1_35",6
"Var1_36",14
"Var1_37",14
"Var1_38",14
"Var1_39",14
"Var1_40",6
"Var1_41",14
"Var1_42",14
"Var1_43",6
"Var1_44",14
"Var1_45",6
"Var1_46",6
"Var1_47",6
"Var1_48",14
"Var1_49",14
"Var1_50",14
"Var1_51",14
"Var1_52",6
"Var1_53",6
"Var1_54",6
"Var1_55",14
"Var1_56",6
"Var1_57",6
"Var1_58",6
"Var1_59",6
"Var1_60",14
"Var1_61",14
"Var1_62",14
"Var1_63",14
"Var1_64",14
"Var1_65",6
"Var1_66",14
"Var1_67",14
"Var1_68",6
"Var1_69",14
"Var1_70",6
"Var1_71",14
"Var1_72",6
"Var1_73",14
"Var1_74",6
"Var1_75",14
"Var1_76",6
"Var1_77",14
"Var1_78",14
"Var1_79",14
"Var1_80",14
"Var1_81",14
"Var1_82",14
"Var1_83",6
"Var1_84",6
"Var1_85",14
"Var1_86",14
"Var1_87",14
"Var1_88",14
"Var1_89",14
"Var1_90",14
"Var1_91",6
"Var1_92",6
"Var1_93",6
"Var1_94",14
"Var1_95",14
"Var1_96",6
"Var1_97",14
"Var1_98",6
"Var1_99",14
"Var1_100",6
"Var1_101",14
"Var1_102",14
"Var1_103",6
"Var1_104",6
"Var1_105",6
"Var1_106",6
"Var1_107",14
"Var1_108",14
"Var1_109",14
"Var1_110",6
"Var1_111",6
"Var1_112",14
"Var1_113",14
"Var1_114",6
"Var1_115",6
"Var1_116",14
"Var1_117",14
"Var1_118",14
"Var1_119",14
"Var1_120",6
"Var1_121",14
"Var1_122",6
"Var1_123",14
"Var1_124",14
"Var1_125",6
"Var1_126",14
"Var1_127",6
"Var1_128",14
"Var1_129",14
"Var1_130",6
"Var1_131",6
"Var1_132",6
"Var1_133",14
"Var1_134",14
"Var1_135",14
"Var1_136",14
"Var1_137",14
"Var1_138",6
"Var1_139",14
"Var1_140",6
"Var1_141",6
"Var1_142",14
"Var1_143",14
"Var1_144",6
"Var1_145",14
"Var1_146",6
"Var1_147",6
"Var1_148",6
"Var1_149",14
"Var1_150",14
"Var1_151",6
"Var1_152",14
"Var1_153",14
"Var1_154",6
"Var1_155",14
"Var1_156",14
"Var1_157",14
"Var1_158",14
"Var1_159",14
"Var1_160",14
"Var1_161",14
"Var1_162",14
"Var1_163",14
"Var1_164",14
"Var1_165",14
"Var1_166",6
"Var1_167",14
"Var1_168",14
"Var1_169",14
"Var1_170",14
"Var1_171",14
"Var1_172",6
"Var1_173",6
"Var1_174",14
"Var1_175",14
"Var1_176",6
"Var1_177",14
"Var1_178",14
"Var1_179",14
"Var1_180",14
"Var1_181",6
"Var1_182",14
"Var1_183",6
"Var1_184",6
"Var1_185",6
