"","sc3_24_clusters"
"Var1_1",7
"Var1_2",22
"Var1_3",22
"Var1_4",22
"Var1_5",22
"Var1_6",7
"Var1_7",22
"Var1_8",8
"Var1_9",7
"Var1_10",7
"Var1_11",22
"Var1_12",22
"Var1_13",22
"Var1_14",22
"Var1_15",7
"Var1_16",22
"Var1_17",7
"Var1_18",8
"Var1_19",22
"Var1_20",7
"Var1_21",7
"Var1_22",22
"Var1_23",22
"Var1_24",7
"Var1_25",7
"Var1_26",22
"Var1_27",7
"Var1_28",22
"Var1_29",22
"Var1_30",7
"Var1_31",7
"Var1_32",7
"Var1_33",22
"Var1_34",7
"Var1_35",7
"Var1_36",22
"Var1_37",7
"Var1_38",7
"Var1_39",22
"Var1_40",7
"Var1_41",7
"Var1_42",22
"Var1_43",22
"Var1_44",22
"Var1_45",7
"Var1_46",7
"Var1_47",7
"Var1_48",7
"Var1_49",7
"Var1_50",7
"Var1_51",22
"Var1_52",22
"Var1_53",22
"Var1_54",7
"Var1_55",7
"Var1_56",22
"Var1_57",7
"Var1_58",7
"Var1_59",7
"Var1_60",22
"Var1_61",7
"Var1_62",7
"Var1_63",22
"Var1_64",7
"Var1_65",7
"Var1_66",7
"Var1_67",22
"Var1_68",7
"Var1_69",7
"Var1_70",22
"Var1_71",22
"Var1_72",22
"Var1_73",7
"Var1_74",22
"Var1_75",22
"Var1_76",22
"Var1_77",7
"Var1_78",7
"Var1_79",7
"Var1_80",7
"Var1_81",22
"Var1_82",7
"Var1_83",22
"Var1_84",7
"Var1_85",22
"Var1_86",22
"Var1_87",22
"Var1_88",22
"Var1_89",7
"Var1_90",22
"Var1_91",22
"Var1_92",7
"Var1_93",7
"Var1_94",7
"Var1_95",22
"Var1_96",7
"Var1_97",22
"Var1_98",7
"Var1_99",22
"Var1_100",22
"Var1_101",22
"Var1_102",22
"Var1_103",7
"Var1_104",22
"Var1_105",22
"Var1_106",22
"Var1_107",8
"Var1_108",22
"Var1_109",7
"Var1_110",22
"Var1_111",7
"Var1_112",22
"Var1_113",22
"Var1_114",22
"Var1_115",22
"Var1_116",22
"Var1_117",7
"Var1_118",7
"Var1_119",7
"Var1_120",7
"Var1_121",8
"Var1_122",22
"Var1_123",22
"Var1_124",7
"Var1_125",7
"Var1_126",7
"Var1_127",7
"Var1_128",22
"Var1_129",22
"Var1_130",22
"Var1_131",7
"Var1_132",7
"Var1_133",22
"Var1_134",22
"Var1_135",22
"Var1_136",22
"Var1_137",7
"Var1_138",7
"Var1_139",7
"Var1_140",22
"Var1_141",22
"Var1_142",7
"Var1_143",7
"Var1_144",22
"Var1_145",7
"Var1_146",7
"Var1_147",22
"Var1_148",22
"Var1_149",7
"Var1_150",8
"Var1_151",22
"Var1_152",22
"Var1_153",22
"Var1_154",22
"Var1_155",22
"Var1_156",22
"Var1_157",7
"Var1_158",7
"Var1_159",7
"Var1_160",22
"Var1_161",22
"Var1_162",22
"Var1_163",7
"Var1_164",22
"Var1_165",22
"Var1_166",22
"Var1_167",22
"Var1_168",7
"Var1_169",7
"Var1_170",7
"Var1_171",7
"Var1_172",7
"Var1_173",7
"Var1_174",22
"Var1_175",22
"Var1_176",7
"Var1_177",7
"Var1_178",7
"Var1_179",7
"Var1_180",22
"Var1_181",22
"Var1_182",8
"Var1_183",7
"Var1_184",22
"Var1_185",22
"Var1_186",7
"Var1_187",22
"Var1_188",22
"Var1_189",7
"Var1_190",7
"Var1_191",7
"Var1_192",7
"Var1_193",7
"Var1_194",22
"Var1_195",7
"Var1_196",7
"Var1_197",22
"Var1_198",7
"Var1_199",7
"Var1_200",7
"Var1_201",22
"Var1_202",7
"Var1_203",7
"Var1_204",22
"Var1_205",22
"Var1_206",22
"Var1_207",7
"Var1_208",7
"Var1_209",7
"Var1_210",7
"Var1_211",22
"Var1_212",7
"Var1_213",7
"Var1_214",7
"Var1_215",7
"Var1_216",7
"Var1_217",7
"Var1_218",7
"Var1_219",22
"Var1_220",7
"Var1_221",22
"Var1_222",22
"Var1_223",7
"Var1_224",7
"Var1_225",7
"Var1_226",7
"Var1_227",22
"Var1_228",22
"Var1_229",22
"Var1_230",7
"Var1_231",7
"Var1_232",22
"Var1_233",7
"Var1_234",22
"Var1_235",7
"Var1_236",7
"Var1_237",7
"Var1_238",7
"Var1_239",7
"Var1_240",22
"Var1_241",7
"Var1_242",22
"Var1_243",7
"Var1_244",22
"Var1_245",24
