"","sc3_24_clusters"
"Var1_1",3
"Var1_2",3
"Var1_3",3
"Var1_4",3
"Var1_5",11
"Var1_6",11
"Var1_7",3
"Var1_8",18
"Var1_9",3
"Var1_10",3
"Var1_11",11
"Var1_12",3
"Var1_13",11
"Var1_14",3
"Var1_15",11
"Var1_16",11
"Var1_17",11
"Var1_18",3
"Var1_19",3
"Var1_20",11
"Var1_21",11
"Var1_22",3
"Var1_23",11
"Var1_24",11
"Var1_25",3
"Var1_26",11
"Var1_27",11
"Var1_28",11
"Var1_29",11
"Var1_30",11
"Var1_31",11
"Var1_32",11
"Var1_33",11
"Var1_34",11
"Var1_35",3
"Var1_36",3
"Var1_37",11
"Var1_38",3
"Var1_39",11
"Var1_40",11
"Var1_41",3
"Var1_42",11
"Var1_43",18
"Var1_44",11
"Var1_45",3
"Var1_46",3
"Var1_47",11
"Var1_48",11
"Var1_49",11
"Var1_50",11
"Var1_51",3
"Var1_52",11
"Var1_53",3
"Var1_54",11
"Var1_55",3
"Var1_56",11
"Var1_57",3
"Var1_58",3
"Var1_59",11
"Var1_60",3
"Var1_61",11
"Var1_62",3
"Var1_63",3
"Var1_64",11
"Var1_65",11
"Var1_66",11
"Var1_67",11
"Var1_68",3
"Var1_69",11
"Var1_70",3
"Var1_71",3
"Var1_72",11
"Var1_73",11
"Var1_74",3
"Var1_75",11
"Var1_76",11
"Var1_77",11
"Var1_78",11
"Var1_79",3
"Var1_80",3
"Var1_81",11
"Var1_82",3
"Var1_83",11
"Var1_84",11
"Var1_85",3
"Var1_86",11
"Var1_87",11
"Var1_88",11
"Var1_89",3
"Var1_90",3
"Var1_91",3
"Var1_92",3
"Var1_93",3
"Var1_94",11
"Var1_95",3
"Var1_96",11
"Var1_97",11
"Var1_98",11
"Var1_99",3
"Var1_100",18
"Var1_101",11
"Var1_102",11
"Var1_103",11
"Var1_104",3
"Var1_105",11
"Var1_106",11
"Var1_107",11
"Var1_108",3
"Var1_109",3
"Var1_110",11
"Var1_111",11
"Var1_112",11
"Var1_113",3
"Var1_114",11
"Var1_115",11
"Var1_116",11
"Var1_117",3
"Var1_118",3
"Var1_119",11
"Var1_120",11
"Var1_121",3
"Var1_122",11
"Var1_123",3
"Var1_124",11
"Var1_125",11
"Var1_126",3
"Var1_127",11
"Var1_128",3
"Var1_129",11
"Var1_130",3
"Var1_131",11
"Var1_132",3
"Var1_133",11
"Var1_134",3
"Var1_135",3
"Var1_136",3
"Var1_137",11
"Var1_138",11
"Var1_139",11
"Var1_140",3
"Var1_141",11
"Var1_142",3
"Var1_143",11
"Var1_144",3
"Var1_145",3
"Var1_146",11
"Var1_147",3
"Var1_148",11
"Var1_149",3
"Var1_150",18
"Var1_151",11
"Var1_152",11
"Var1_153",11
"Var1_154",11
"Var1_155",3
"Var1_156",11
"Var1_157",3
"Var1_158",3
"Var1_159",11
"Var1_160",3
"Var1_161",11
"Var1_162",11
"Var1_163",11
"Var1_164",11
"Var1_165",11
"Var1_166",3
"Var1_167",11
"Var1_168",11
"Var1_169",3
"Var1_170",3
"Var1_171",3
"Var1_172",11
"Var1_173",11
"Var1_174",11
"Var1_175",3
"Var1_176",11
"Var1_177",3
"Var1_178",11
"Var1_179",11
"Var1_180",11
"Var1_181",11
"Var1_182",3
"Var1_183",11
"Var1_184",3
"Var1_185",3
"Var1_186",3
"Var1_187",18
"Var1_188",11
"Var1_189",11
"Var1_190",11
"Var1_191",11
"Var1_192",3
"Var1_193",3
"Var1_194",3
"Var1_195",3
"Var1_196",11
"Var1_197",3
"Var1_198",11
"Var1_199",11
"Var1_200",3
"Var1_201",11
"Var1_202",3
"Var1_203",3
"Var1_204",3
"Var1_205",3
"Var1_206",11
"Var1_207",3
"Var1_208",3
"Var1_209",3
"Var1_210",11
"Var1_211",3
"Var1_212",3
"Var1_213",11
"Var1_214",11
"Var1_215",11
"Var1_216",11
"Var1_217",11
"Var1_218",3
"Var1_219",11
"Var1_220",11
"Var1_221",18
"Var1_222",11
"Var1_223",11
"Var1_224",3
"Var1_225",11
"Var1_226",11
"Var1_227",11
"Var1_228",3
"Var1_229",3
"Var1_230",11
"Var1_231",3
"Var1_232",11
"Var1_233",3
"Var1_234",11
"Var1_235",11
"Var1_236",11
"Var1_237",3
"Var1_238",3
"Var1_239",11
"Var1_240",3
"Var1_241",11
"Var1_242",3
"Var1_243",11
"Var1_244",3
"Var1_245",19
"Var1_246",3
"Var1_247",3
"Var1_248",11
"Var1_249",11
"Var1_250",11
"Var1_251",3
"Var1_252",3
"Var1_253",11
"Var1_254",11
"Var1_255",11
"Var1_256",3
"Var1_257",3
"Var1_258",3
"Var1_259",11
"Var1_260",3
"Var1_261",3
"Var1_262",11
"Var1_263",11
"Var1_264",11
"Var1_265",3
"Var1_266",11
"Var1_267",11
"Var1_268",11
"Var1_269",11
"Var1_270",11
"Var1_271",11
"Var1_272",3
"Var1_273",3
"Var1_274",11
"Var1_275",11
"Var1_276",11
"Var1_277",3
"Var1_278",11
"Var1_279",11
"Var1_280",3
"Var1_281",3
"Var1_282",11
"Var1_283",11
"Var1_284",11
"Var1_285",11
"Var1_286",11
"Var1_287",11
"Var1_288",3
"Var1_289",3
"Var1_290",11
"Var1_291",11
"Var1_292",3
"Var1_293",19
"Var1_294",11
"Var1_295",3
"Var1_296",3
"Var1_297",11
"Var1_298",11
"Var1_299",3
"Var1_300",3
"Var1_301",3
"Var1_302",3
"Var1_303",11
"Var1_304",3
"Var1_305",11
"Var1_306",11
"Var1_307",11
"Var1_308",11
"Var1_309",11
"Var1_310",11
"Var1_311",3
"Var1_312",3
"Var1_313",3
"Var1_314",11
"Var1_315",11
"Var1_316",11
"Var1_317",3
"Var1_318",3
"Var1_319",11
"Var1_320",3
"Var1_321",11
"Var1_322",11
"Var1_323",11
"Var1_324",11
"Var1_325",11
"Var1_326",3
"Var1_327",11
"Var1_328",3
"Var1_329",3
"Var1_330",3
"Var1_331",11
"Var1_332",3
"Var1_333",11
"Var1_334",3
"Var1_335",3
"Var1_336",3
"Var1_337",3
"Var1_338",11
"Var1_339",11
"Var1_340",11
"Var1_341",11
"Var1_342",3
"Var1_343",11
"Var1_344",11
"Var1_345",11
"Var1_346",11
"Var1_347",11
"Var1_348",3
"Var1_349",11
"Var1_350",11
"Var1_351",11
"Var1_352",11
"Var1_353",11
"Var1_354",3
"Var1_355",3
"Var1_356",3
"Var1_357",3
"Var1_358",11
"Var1_359",3
"Var1_360",3
"Var1_361",11
"Var1_362",11
"Var1_363",11
"Var1_364",11
"Var1_365",3
"Var1_366",3
"Var1_367",3
"Var1_368",11
"Var1_369",3
"Var1_370",11
"Var1_371",11
"Var1_372",3
"Var1_373",3
"Var1_374",11
"Var1_375",11
"Var1_376",3
"Var1_377",11
"Var1_378",11
"Var1_379",3
"Var1_380",11
"Var1_381",3
"Var1_382",11
"Var1_383",3
"Var1_384",3
"Var1_385",11
"Var1_386",11
"Var1_387",11
"Var1_388",11
"Var1_389",11
"Var1_390",11
"Var1_391",11
"Var1_392",11
"Var1_393",3
"Var1_394",3
"Var1_395",11
"Var1_396",3
"Var1_397",3
"Var1_398",3
"Var1_399",3
"Var1_400",3
"Var1_401",3
"Var1_402",3
"Var1_403",11
"Var1_404",3
"Var1_405",3
"Var1_406",11
"Var1_407",11
"Var1_408",3
"Var1_409",3
"Var1_410",3
"Var1_411",3
"Var1_412",11
"Var1_413",3
"Var1_414",11
"Var1_415",11
"Var1_416",11
"Var1_417",11
"Var1_418",11
"Var1_419",11
"Var1_420",3
"Var1_421",3
"Var1_422",3
"Var1_423",11
"Var1_424",11
"Var1_425",3
"Var1_426",11
"Var1_427",11
"Var1_428",11
"Var1_429",3
"Var1_430",3
"Var1_431",3
"Var1_432",3
"Var1_433",11
"Var1_434",11
"Var1_435",3
"Var1_436",11
"Var1_437",11
"Var1_438",3
"Var1_439",11
"Var1_440",11
"Var1_441",3
"Var1_442",11
"Var1_443",3
"Var1_444",3
"Var1_445",11
"Var1_446",3
"Var1_447",11
"Var1_448",11
"Var1_449",11
"Var1_450",11
"Var1_451",3
"Var1_452",11
"Var1_453",3
"Var1_454",11
"Var1_455",11
"Var1_456",11
"Var1_457",3
"Var1_458",11
"Var1_459",3
"Var1_460",3
"Var1_461",3
"Var1_462",11
"Var1_463",3
"Var1_464",11
"Var1_465",11
"Var1_466",3
"Var1_467",11
"Var1_468",11
"Var1_469",11
"Var1_470",3
"Var1_471",3
"Var1_472",3
"Var1_473",11
"Var1_474",11
"Var1_475",11
"Var1_476",3
"Var1_477",11
"Var1_478",3
"Var1_479",11
"Var1_480",3
"Var1_481",11
"Var1_482",3
"Var1_483",19
"Var1_484",3
"Var1_485",11
"Var1_486",11
"Var1_487",3
"Var1_488",3
"Var1_489",3
"Var1_490",11
"Var1_491",3
"Var1_492",3
"Var1_493",19
"Var1_494",3
"Var1_495",3
"Var1_496",11
"Var1_497",3
"Var1_498",11
"Var1_499",3
"Var1_500",11
"Var1_501",3
"Var1_502",3
"Var1_503",3
"Var1_504",11
"Var1_505",3
"Var1_506",11
"Var1_507",18
"Var1_508",3
"Var1_509",11
"Var1_510",11
"Var1_511",11
"Var1_512",11
"Var1_513",3
"Var1_514",3
"Var1_515",11
"Var1_516",11
"Var1_517",11
"Var1_518",3
"Var1_519",3
"Var1_520",3
"Var1_521",3
"Var1_522",11
"Var1_523",3
"Var1_524",3
"Var1_525",11
"Var1_526",3
"Var1_527",11
"Var1_528",3
"Var1_529",11
"Var1_530",11
"Var1_531",11
"Var1_532",11
"Var1_533",11
"Var1_534",11
"Var1_535",11
"Var1_536",3
"Var1_537",3
"Var1_538",3
"Var1_539",3
"Var1_540",3
"Var1_541",3
"Var1_542",11
"Var1_543",3
"Var1_544",3
"Var1_545",3
"Var1_546",3
"Var1_547",3
"Var1_548",11
"Var1_549",11
"Var1_550",3
"Var1_551",3
"Var1_552",11
"Var1_553",3
"Var1_554",3
"Var1_555",11
"Var1_556",11
"Var1_557",11
"Var1_558",3
"Var1_559",11
"Var1_560",11
"Var1_561",11
"Var1_562",11
"Var1_563",11
"Var1_564",11
"Var1_565",11
"Var1_566",11
"Var1_567",11
"Var1_568",3
"Var1_569",3
"Var1_570",3
"Var1_571",11
"Var1_572",11
"Var1_573",11
"Var1_574",11
"Var1_575",11
"Var1_576",3
"Var1_577",3
"Var1_578",21
"Var1_579",11
"Var1_580",11
"Var1_581",3
"Var1_582",3
"Var1_583",11
"Var1_584",3
"Var1_585",11
"Var1_586",11
"Var1_587",11
"Var1_588",11
"Var1_589",11
"Var1_590",11
"Var1_591",11
"Var1_592",11
"Var1_593",11
"Var1_594",11
"Var1_595",11
"Var1_596",11
"Var1_597",3
"Var1_598",3
"Var1_599",11
"Var1_600",3
"Var1_601",3
"Var1_602",11
"Var1_603",3
"Var1_604",3
"Var1_605",11
"Var1_606",11
"Var1_607",11
"Var1_608",11
"Var1_609",11
"Var1_610",11
"Var1_611",11
"Var1_612",3
"Var1_613",3
"Var1_614",3
"Var1_615",11
"Var1_616",11
"Var1_617",11
"Var1_618",11
"Var1_619",11
"Var1_620",3
"Var1_621",3
"Var1_622",3
"Var1_623",11
"Var1_624",11
"Var1_625",3
"Var1_626",3
"Var1_627",11
"Var1_628",3
"Var1_629",3
"Var1_630",11
"Var1_631",11
"Var1_632",3
"Var1_633",11
"Var1_634",3
"Var1_635",11
"Var1_636",11
"Var1_637",3
"Var1_638",11
"Var1_639",3
"Var1_640",11
"Var1_641",11
"Var1_642",3
"Var1_643",11
"Var1_644",3
"Var1_645",11
"Var1_646",11
"Var1_647",11
"Var1_648",11
"Var1_649",3
"Var1_650",11
"Var1_651",11
"Var1_652",3
"Var1_653",11
"Var1_654",11
"Var1_655",11
"Var1_656",3
"Var1_657",11
"Var1_658",3
"Var1_659",11
"Var1_660",3
"Var1_661",11
"Var1_662",3
"Var1_663",3
"Var1_664",11
"Var1_665",11
"Var1_666",11
"Var1_667",11
"Var1_668",3
"Var1_669",11
"Var1_670",3
"Var1_671",3
"Var1_672",3
"Var1_673",11
"Var1_674",11
"Var1_675",3
"Var1_676",3
"Var1_677",3
"Var1_678",11
"Var1_679",11
"Var1_680",11
"Var1_681",3
"Var1_682",11
"Var1_683",11
"Var1_684",3
"Var1_685",3
"Var1_686",11
"Var1_687",3
"Var1_688",11
"Var1_689",3
"Var1_690",3
"Var1_691",11
"Var1_692",11
"Var1_693",3
"Var1_694",3
"Var1_695",11
"Var1_696",3
"Var1_697",3
"Var1_698",3
"Var1_699",11
"Var1_700",11
"Var1_701",3
"Var1_702",11
"Var1_703",3
"Var1_704",3
"Var1_705",3
"Var1_706",11
"Var1_707",3
"Var1_708",3
"Var1_709",3
"Var1_710",11
"Var1_711",3
"Var1_712",11
"Var1_713",3
"Var1_714",11
"Var1_715",11
