"","x"
"1",3
"2",3
"3",3
"4",11
"5",11
"6",11
"7",11
"8",11
"9",11
"10",11
"11",11
"12",11
"13",4
"14",4
"15",4
"16",4
"17",5
"18",5
"19",5
"20",5
"21",5
"22",5
"23",5
"24",5
"25",4
"26",4
"27",4
"28",4
"29",10
"30",10
"31",10
"32",10
"33",10
"34",10
"35",10
"36",10
"37",9
"38",9
"39",9
"40",9
"41",9
"42",9
"43",9
"44",9
"45",6
"46",6
"47",8
"48",6
"49",6
"50",6
"51",6
"52",8
"53",6
"54",6
"55",1
"56",6
"57",6
"58",6
"59",6
"60",6
"61",2
"62",2
"63",2
"64",7
"65",2
"66",2
"67",2
"68",2
"69",2
"70",2
"71",2
"72",2
"73",2
"74",8
"75",8
"76",7
"77",7
"78",7
"79",7
"80",8
"81",8
"82",7
"83",8
"84",8
"85",7
"86",8
"87",8
"88",8
"89",7
"90",8
